,height,weight,max_grade,years_climbing,age,sex
15517,184,0,51,2017,37.0,0
15518,180,0,62,15,19.0,0
15519,0,0,51,2017,25.0,1
15520,172,53,51,12,20.0,0
15521,0,0,55,2017,,0
15522,0,0,49,2017,,0
15523,170,63,49,7,36.0,0
15524,182,78,49,5,24.0,0
15525,0,0,53,7,,0
15526,172,63,44,6,28.0,1
15527,173,63,64,8,24.0,0
15528,0,0,51,8,,0
15529,165,53,40,10,19.0,0
15530,180,58,64,10,26.0,0
15531,185,73,66,6,26.0,0
15532,183,73,49,2017,29.0,0
15533,182,73,57,6,29.0,0
15534,255,68,53,6,,0
15535,0,0,59,2017,,0
15536,0,0,64,2017,31.0,0
15537,175,68,51,4,29.0,0
15538,175,63,57,7,,0
15539,180,68,59,6,33.0,0
15540,173,0,44,2017,29.0,0
15541,159,48,51,6,27.0,1
15542,153,40,53,8,18.0,1
15543,181,78,46,11,30.0,0
15544,0,0,64,18,33.0,0
15545,0,73,57,2017,36.0,0
15546,172,73,46,2017,,0
15547,151,48,57,7,,1
15548,179,63,44,4,25.0,0
15549,181,68,55,6,31.0,0
15550,0,0,42,6,,0
15551,172,63,53,5,29.0,0
15552,0,0,55,2017,24.0,0
15553,163,0,57,14,24.0,1
15554,175,68,64,8,18.0,0
15555,173,0,57,2017,24.0,0
15556,0,0,44,8,,0
15557,183,78,55,6,24.0,0
15558,181,68,57,14,32.0,0
15559,0,0,49,5,,1
15560,0,0,53,8,,0
15561,167,63,49,6,26.0,0
15562,0,0,49,8,32.0,0
15563,168,58,57,6,30.0,0
15564,182,0,49,6,30.0,0
15565,0,0,49,2017,,0
15566,180,63,57,5,20.0,0
15567,0,0,46,2017,,1
15568,179,68,36,5,42.0,0
15569,178,63,44,20,46.0,1
15570,186,88,36,4,43.0,0
15571,178,63,55,2017,29.0,0
15572,0,0,59,2017,,0
15573,0,0,53,5,31.0,0
15574,0,0,53,17,,0
15575,182,78,49,4,34.0,0
15576,0,0,57,18,,0
15577,174,68,51,5,,0
15578,175,73,59,5,25.0,0
15579,0,0,40,2017,,0
15580,190,88,38,4,26.0,0
15581,0,0,55,12,,0
15582,0,0,49,2017,,0
15583,170,68,36,7,31.0,0
15584,170,63,53,5,31.0,0
15585,168,68,51,21,39.0,0
15586,176,53,51,6,20.0,0
15587,193,98,49,10,,0
15588,172,73,46,5,,0
15589,170,63,64,31,56.0,0
15590,170,63,44,4,25.0,0
15591,0,0,49,8,33.0,1
15592,173,0,57,5,30.0,0
15593,176,58,64,7,26.0,0
15594,149,40,64,10,17.0,0
15595,0,58,44,5,20.0,0
15596,0,0,44,2017,,0
15597,177,0,51,7,,0
15598,180,68,53,4,27.0,0
15599,0,0,49,6,,1
15600,0,0,53,2017,,0
15601,168,58,38,5,,0
15602,168,63,55,7,42.0,0
15603,187,73,53,7,,0
15604,180,73,51,21,30.0,0
15605,173,63,55,6,30.0,0
15606,0,0,51,11,35.0,1
15607,156,48,49,5,,0
15608,0,0,31,2017,,1
15609,189,83,53,5,30.0,0
15610,190,88,51,6,25.0,0
15611,164,58,40,7,,1
15612,181,68,57,7,29.0,0
15613,163,0,44,5,28.0,1
15614,176,73,46,6,35.0,0
15615,0,0,36,7,,0
15616,0,93,55,9,,0
15617,0,0,62,2017,117.0,0
15618,177,73,64,6,27.0,0
15619,0,0,59,2017,,0
15620,184,83,44,32,,0
15621,0,0,51,2017,,1
15622,172,83,44,5,40.0,0
15623,178,68,53,6,32.0,0
15624,178,63,49,2017,30.0,0
15625,180,63,66,5,21.0,0
15626,177,78,51,11,,0
15627,0,53,64,2017,19.0,0
15628,0,0,31,2017,,0
15629,178,78,51,7,27.0,0
15630,172,73,57,2017,28.0,0
15631,182,63,55,2017,31.0,0
15632,174,58,57,2017,,0
15633,0,0,49,2017,,0
15634,187,68,53,16,30.0,0
15635,0,0,62,2017,23.0,1
15636,190,88,36,2017,47.0,0
15637,176,78,42,9,35.0,0
15638,0,0,53,2017,20.0,1
15639,0,83,36,9,28.0,0
15640,174,68,53,5,35.0,0
15641,176,68,49,2017,,0
15642,175,68,49,6,,0
15643,180,78,57,16,,0
15644,0,0,53,2017,,0
15645,0,0,31,2017,,1
15646,0,0,59,5,,0
15647,183,78,53,2017,25.0,0
15648,181,58,57,6,20.0,0
15649,170,0,62,7,22.0,1
15650,0,0,51,2017,,0
15651,179,68,62,18,25.0,0
15652,183,73,53,30,,0
15653,0,0,59,17,,0
15654,165,53,62,19,43.0,1
15655,183,73,59,8,29.0,0
15656,179,68,49,4,34.0,0
15657,0,0,42,5,,0
15658,167,63,59,10,30.0,0
15659,185,0,49,7,27.0,0
15660,0,0,57,2017,,0
15661,167,0,66,2017,19.0,0
15662,180,73,46,2017,,0
15663,162,53,64,5,18.0,0
15664,0,40,33,8,,1
15665,160,68,44,2017,,0
15666,0,0,59,2017,,0
15667,0,63,51,7,35.0,0
15668,179,0,51,13,,0
15669,0,0,49,2017,,1
15670,0,63,57,2017,,0
15671,0,0,40,2017,,1
15672,0,100,42,2017,,0
15673,168,58,51,5,32.0,0
15674,0,0,51,2017,,1
15675,0,0,55,2017,,0
15676,176,73,59,8,26.0,0
15677,165,48,46,2017,32.0,1
15678,178,68,59,15,33.0,0
15679,0,0,49,13,21.0,1
15680,155,0,62,13,,1
15681,162,48,57,2017,,1
15682,150,40,46,13,16.0,0
15683,185,83,44,7,,0
15684,175,63,62,30,42.0,0
15685,172,58,62,5,,0
15686,160,0,42,5,,1
15687,177,68,68,8,27.0,0
15688,155,43,40,6,17.0,0
15689,0,0,53,11,34.0,0
15690,162,0,68,2017,24.0,0
15691,0,68,51,5,25.0,0
15692,175,68,44,15,30.0,0
15693,170,68,53,22,41.0,0
15694,0,0,62,2017,,0
15695,172,68,53,7,37.0,0
15696,176,0,64,2017,23.0,0
15697,180,73,49,6,29.0,0
15698,0,0,51,2017,,0
15699,0,0,55,2017,,0
15700,0,40,53,2017,13.0,0
15701,179,58,59,4,23.0,0
15702,161,43,57,14,35.0,1
15703,175,68,42,10,31.0,0
15704,165,58,51,6,27.0,0
15705,167,53,51,21,50.0,1
15706,178,68,57,7,30.0,0
15707,158,0,64,7,17.0,0
15708,180,73,59,17,38.0,0
15709,0,0,49,2017,,0
15710,177,63,62,11,,0
15711,170,53,57,14,17.0,0
15712,171,58,51,2017,35.0,1
15713,0,0,62,2017,,0
15714,172,68,57,6,20.0,0
15715,0,0,49,2017,,0
15716,0,0,36,2017,37.0,1
15717,175,68,68,2017,31.0,0
15718,160,0,44,2017,37.0,1
15719,187,73,53,6,23.0,0
15720,177,63,44,4,23.0,0
15721,0,0,66,2017,,0
15722,0,0,55,6,,0
15723,0,53,49,2017,,0
15724,178,73,57,9,27.0,0
15725,0,0,44,7,,0
15726,0,0,49,5,27.0,0
15727,0,0,62,2017,22.0,0
15728,167,53,49,2017,41.0,1
15729,171,73,51,6,,0
15730,182,68,62,6,,0
15731,0,0,44,6,,1
15732,0,0,49,7,23.0,1
15733,0,98,62,16,,0
15734,170,73,57,7,,0
15735,0,0,46,6,,1
15736,0,48,46,5,,1
15737,183,73,49,10,,0
15738,0,0,51,2017,,0
15739,178,68,53,5,28.0,0
15740,178,73,44,6,28.0,0
15741,160,58,44,19,,1
15742,0,0,44,2017,,0
15743,0,0,44,2017,,0
15744,183,83,51,5,28.0,0
15745,181,63,55,2017,27.0,0
15746,172,63,57,5,23.0,0
15747,173,73,59,9,26.0,0
15748,172,63,51,9,25.0,0
15749,172,100,62,9,27.0,0
15750,178,63,53,5,33.0,0
15751,177,68,51,2017,27.0,0
15752,170,63,59,7,25.0,0
15753,187,78,49,2017,31.0,0
15754,0,0,49,23,,0
15755,183,63,57,5,,0
15756,0,0,31,2017,,0
15757,0,0,49,2017,,0
15758,182,63,59,5,26.0,0
15759,174,73,53,9,31.0,0
15760,185,73,46,10,32.0,0
15761,179,73,44,2017,45.0,0
15762,170,63,57,9,,0
15763,183,83,64,8,32.0,0
15764,175,68,51,6,39.0,0
15765,185,78,46,4,,0
15766,182,63,55,5,29.0,0
15767,185,63,49,4,30.0,0
15768,179,73,49,2017,32.0,0
15769,187,73,59,5,33.0,0
15770,0,0,59,2017,,0
15771,170,53,36,2017,,1
15772,193,88,55,5,37.0,0
15773,0,0,55,2017,30.0,0
15774,0,0,55,2017,,0
15775,161,48,38,4,31.0,1
15776,0,0,36,4,,0
15777,179,68,62,7,29.0,0
15778,0,0,53,2017,,0
15779,176,73,49,14,32.0,0
15780,193,88,53,9,,0
15781,0,0,49,2017,,0
15782,154,43,55,6,34.0,1
15783,183,78,66,7,21.0,0
15784,175,73,59,5,25.0,0
15785,182,73,55,6,,0
15786,179,0,46,22,,0
15787,181,78,51,9,29.0,0
15788,166,53,51,6,,0
15789,0,0,59,5,19.0,0
15790,173,63,62,30,54.0,0
15791,175,68,40,2017,44.0,0
15792,179,63,59,6,24.0,0
15793,183,63,55,5,27.0,0
15794,180,73,57,2017,32.0,0
15795,0,0,62,2017,,0
15796,168,58,66,19,34.0,0
15797,183,73,46,2017,45.0,0
15798,180,68,57,15,48.0,0
15799,173,0,40,9,29.0,1
15800,0,0,46,2017,,0
15801,184,63,53,2017,29.0,0
15802,0,0,44,6,,1
15803,173,63,49,6,24.0,0
15804,182,0,59,11,25.0,0
15805,183,83,51,13,24.0,0
15806,0,0,55,2017,,0
15807,0,0,49,2017,,0
15808,180,73,55,14,37.0,0
15809,168,53,51,14,,1
15810,0,0,66,2017,,0
15811,0,0,55,7,24.0,0
15812,178,68,40,4,27.0,0
15813,174,58,59,7,,0
15814,182,78,44,5,32.0,0
15815,0,0,62,2017,,0
15816,183,68,44,2017,26.0,0
15817,0,0,57,5,,0
15818,0,0,57,2017,,0
15819,172,68,40,2017,,0
15820,0,0,49,2017,,0
15821,166,0,62,14,20.0,0
15822,0,0,53,5,,0
15823,0,0,51,11,30.0,1
15824,0,68,51,5,26.0,0
15825,171,0,36,11,,1
15826,0,0,57,2017,,1
15827,172,68,49,8,28.0,0
15828,0,0,55,2017,,0
15829,190,83,64,6,,0
15830,0,0,51,2017,,0
15831,0,0,57,2017,,0
15832,184,78,38,9,24.0,0
15833,0,0,51,6,,0
15834,0,0,33,2017,,0
15835,0,0,53,2017,,0
15836,0,73,53,8,,0
15837,183,73,59,13,,0
15838,182,68,57,5,21.0,0
15839,164,53,49,2017,,1
15840,175,63,53,7,,0
15841,173,73,68,8,21.0,0
15842,179,68,53,4,,0
15843,0,0,57,2017,,1
15844,0,0,57,2017,,0
15845,184,68,57,13,22.0,0
15846,169,53,62,5,29.0,0
15847,180,73,59,7,22.0,0
15848,185,68,59,9,,0
15849,184,73,49,2017,25.0,0
15850,0,0,33,2017,,1
15851,185,73,49,5,36.0,0
15852,178,63,57,5,29.0,0
15853,0,0,29,2017,32.0,0
15854,0,0,49,2017,,0
15855,170,58,55,8,21.0,0
15856,161,53,44,5,41.0,1
15857,170,53,59,9,28.0,1
15858,175,68,57,14,22.0,0
15859,178,68,40,7,31.0,0
15860,0,0,46,5,,0
15861,0,78,49,5,26.0,0
15862,188,83,62,7,27.0,0
15863,165,78,62,21,46.0,0
15864,174,63,49,5,34.0,1
15865,0,0,44,2017,,0
15866,0,0,57,2017,,0
15867,0,0,49,2017,,0
15868,190,73,53,2017,,0
15869,160,58,68,15,30.0,0
15870,181,68,59,5,24.0,0
15871,182,0,49,7,30.0,0
15872,0,58,40,4,27.0,1
15873,0,0,53,2017,,0
15874,0,0,51,2017,,0
15875,173,63,49,8,30.0,0
15876,182,73,51,4,23.0,0
15877,0,0,57,2017,,0
15878,175,73,44,7,28.0,0
15879,169,63,55,7,28.0,0
15880,0,73,57,6,27.0,0
15881,180,73,59,5,27.0,0
15882,0,0,55,2017,,0
15883,178,63,57,7,23.0,0
15884,187,73,15,5,23.0,0
15885,180,73,51,6,33.0,0
15886,174,63,53,6,,0
15887,185,73,59,9,21.0,0
15888,0,0,44,6,,0
15889,175,53,51,7,20.0,0
15890,0,0,51,2017,,1
15891,176,63,42,2017,,0
15892,0,73,51,7,34.0,0
15893,0,63,44,10,29.0,0
15894,193,83,57,7,31.0,0
15895,187,68,33,4,,0
15896,0,0,49,2017,26.0,0
15897,180,73,42,6,29.0,0
15898,0,73,57,2017,39.0,0
15899,173,63,44,9,31.0,0
15900,180,73,46,8,,0
15901,179,58,53,12,,0
15902,169,68,57,13,30.0,0
15903,173,63,40,15,42.0,1
15904,0,0,49,5,27.0,1
15905,0,0,49,2017,,1
15906,176,73,46,2017,27.0,0
15907,0,73,53,5,,0
15908,177,63,38,5,27.0,0
15909,0,0,40,2017,,0
15910,184,78,44,4,40.0,0
15911,160,0,42,17,36.0,1
15912,0,0,36,2017,,0
15913,0,78,51,28,46.0,0
15914,187,68,59,10,25.0,0
15915,176,63,49,7,,0
15916,183,78,49,2017,,0
15917,0,0,44,5,,1
15918,160,58,57,5,24.0,1
15919,178,63,59,14,,0
15920,175,63,46,9,33.0,0
15921,162,73,62,9,,0
15922,0,58,40,5,25.0,0
15923,0,0,36,7,23.0,1
15924,182,68,53,7,,0
15925,0,0,49,7,,0
15926,0,58,57,6,25.0,1
15927,167,58,49,6,30.0,0
15928,190,78,44,2017,35.0,0
15929,0,0,64,11,,0
15930,179,73,53,2017,,0
15931,174,63,57,6,25.0,0
15932,178,68,44,4,30.0,0
15933,184,63,59,7,22.0,0
15934,0,0,49,2017,,0
15935,189,83,59,8,26.0,0
15936,0,0,53,2017,,0
15937,176,73,51,22,36.0,0
15938,0,0,51,12,28.0,1
15939,166,63,44,5,28.0,1
15940,178,73,51,5,31.0,0
15941,0,0,53,2017,,0
15942,0,0,55,7,,1
15943,170,63,55,17,31.0,0
15944,178,0,55,2017,,0
15945,170,68,44,2017,36.0,0
15946,179,63,51,6,25.0,0
15947,185,73,49,6,23.0,0
15948,0,0,33,2017,,0
15949,175,63,57,10,,0
15950,0,0,51,2017,,0
15951,177,63,59,17,34.0,0
15952,169,63,62,4,19.0,0
15953,170,0,44,6,,1
15954,167,58,53,4,29.0,1
15955,169,58,40,4,28.0,1
15956,170,68,62,11,31.0,0
15957,161,53,44,4,,1
15958,0,0,62,2017,,1
15959,178,73,46,8,30.0,0
15960,64,58,36,4,28.0,1
15961,0,0,57,2017,,0
15962,0,0,59,6,,0
15963,171,63,51,7,25.0,0
15964,185,78,49,9,39.0,0
15965,176,68,51,2017,,0
15966,179,78,33,5,19.0,0
15967,173,58,55,4,20.0,0
15968,0,0,57,6,29.0,0
15969,185,73,46,8,20.0,0
15970,172,63,49,6,25.0,0
15971,0,0,59,2017,,0
15972,0,0,42,2017,,0
15973,0,0,49,2017,,0
15974,167,0,59,10,31.0,0
15975,157,48,49,11,22.0,1
15976,0,68,57,6,21.0,0
15977,0,78,62,8,25.0,0
15978,0,0,44,2017,,0
15979,0,0,51,2017,,0
15980,180,73,53,6,22.0,0
15981,0,0,55,2017,,0
15982,176,58,44,4,38.0,1
15983,0,68,51,5,,0
15984,0,0,44,2017,,1
15985,174,63,51,5,24.0,0
15986,0,0,40,2017,,0
15987,178,73,59,5,25.0,0
15988,0,0,62,9,28.0,0
15989,191,63,62,19,21.0,0
15990,168,58,62,17,23.0,1
15991,180,63,51,4,27.0,0
15992,178,0,62,5,32.0,0
15993,172,68,57,5,27.0,0
15994,193,83,40,5,27.0,0
15995,0,83,55,8,,0
15996,180,73,66,11,20.0,0
15997,166,53,53,8,,1
15998,169,53,62,4,,1
15999,169,63,49,7,34.0,0
16000,186,68,55,16,26.0,0
16001,167,53,53,4,18.0,0
16002,170,53,64,2017,30.0,1
16003,167,63,53,7,31.0,0
16004,0,0,59,5,34.0,0
16005,174,63,59,8,28.0,0
16006,0,68,64,2017,21.0,0
16007,175,63,49,5,42.0,0
16008,0,68,62,2017,,0
16009,185,68,51,8,33.0,0
16010,0,0,57,6,,0
16011,0,0,49,2017,,0
16012,0,0,53,2017,,0
16013,0,0,55,2017,,1
16014,0,63,49,4,20.0,0
16015,0,0,51,4,,1
16016,0,0,49,2017,47.0,0
16017,166,98,62,2017,,0
16018,180,58,57,2017,28.0,0
16019,0,0,42,4,,0
16020,177,63,62,2017,24.0,0
16021,0,0,53,2017,,0
16022,173,63,55,26,44.0,0
16023,170,58,62,8,23.0,0
16024,182,73,44,4,24.0,0
16025,174,63,53,27,,0
16026,0,63,49,10,24.0,0
16027,184,63,59,7,23.0,0
16028,183,0,55,2017,,0
16029,154,40,51,6,14.0,0
16030,170,63,62,2017,34.0,0
16031,0,0,53,21,,0
16032,0,0,49,2017,,0
16033,169,63,55,9,21.0,0
16034,178,63,59,5,21.0,0
16035,0,0,55,5,26.0,0
16036,184,83,66,7,24.0,0
16037,184,73,57,7,,0
16038,182,68,53,4,23.0,0
16039,185,83,49,5,22.0,0
16040,0,63,57,7,26.0,0
16041,180,63,51,6,21.0,0
16042,187,73,59,4,18.0,0
16043,0,0,49,6,22.0,0
16044,0,68,44,9,46.0,0
16045,185,0,51,2017,28.0,0
16046,156,53,51,4,,1
16047,0,0,57,2017,32.0,0
16048,180,68,59,2017,,0
16049,0,0,62,12,22.0,0
16050,0,0,42,5,,0
16051,164,53,62,5,19.0,0
16052,0,0,59,2017,19.0,0
16053,0,0,64,2017,,0
16054,179,63,55,22,43.0,0
16055,181,73,66,16,30.0,0
16056,188,68,53,9,22.0,0
16057,0,0,51,5,,0
16058,178,68,53,7,23.0,0
16059,0,0,57,2017,,0
16060,196,73,53,2017,,0
16061,168,58,62,2017,35.0,0
16062,0,0,57,5,,0
16063,176,63,44,7,22.0,0
16064,173,63,53,9,22.0,0
16065,177,68,55,5,29.0,0
16066,0,0,33,4,,0
16067,0,0,51,2017,,1
16068,171,73,49,4,,0
16069,0,0,44,7,,0
16070,0,0,57,2017,,0
16071,180,63,53,8,21.0,0
16072,174,73,62,14,51.0,0
16073,186,83,51,23,36.0,0
16074,190,68,59,8,28.0,0
16075,0,0,31,4,32.0,0
16076,0,0,51,2017,,0
16077,0,0,49,2017,,0
16078,176,0,49,6,31.0,1
16079,0,0,55,8,,0
16080,0,0,62,2017,,0
16081,174,63,44,15,33.0,1
16082,180,63,42,5,,0
16083,0,0,57,5,,0
16084,157,40,36,4,18.0,1
16085,174,63,55,2017,28.0,0
16086,177,63,66,11,,0
16087,187,88,42,7,24.0,0
16088,180,68,55,2017,27.0,0
16089,165,68,57,5,27.0,0
16090,0,0,42,5,,0
16091,0,0,46,2017,,0
16092,177,63,53,2017,28.0,0
16093,186,73,59,7,26.0,0
16094,0,0,49,2017,,1
16095,178,63,49,4,27.0,0
16096,0,0,46,2017,,0
16097,178,73,55,5,27.0,0
16098,0,0,53,2017,,0
16099,178,63,55,7,,0
16100,175,63,40,5,29.0,0
16101,172,68,51,4,,0
16102,180,68,53,6,35.0,0
16103,0,0,51,2017,,0
16104,0,73,44,5,26.0,0
16105,165,0,53,2017,25.0,0
16106,180,68,59,18,32.0,0
16107,176,68,57,2017,,0
16108,0,0,53,2017,,0
16109,185,73,62,6,25.0,0
16110,0,0,59,2017,,0
16111,172,63,51,4,,0
16112,182,68,49,10,22.0,0
16113,175,68,44,2017,27.0,0
16114,0,0,55,2017,,1
16115,0,0,53,2017,,0
16116,183,73,64,19,,0
16117,178,68,59,6,25.0,0
16118,183,73,53,5,20.0,0
16119,172,73,46,2017,32.0,0
16120,0,0,49,2017,24.0,1
16121,176,68,53,22,35.0,0
16122,0,0,38,2017,,1
16123,177,0,51,6,,0
16124,180,63,66,2017,22.0,0
16125,175,73,57,5,,0
16126,0,0,44,5,,0
16127,0,0,42,5,,1
16128,0,0,57,9,,1
16129,164,53,51,5,31.0,1
16130,0,0,66,2017,,0
16131,179,58,53,6,,0
16132,172,0,62,10,21.0,0
16133,0,0,53,8,,0
16134,166,0,33,4,,1
16135,170,63,59,5,29.0,0
16136,184,78,51,6,,0
16137,189,68,36,12,,0
16138,165,0,49,11,,1
16139,0,0,51,2017,,0
16140,185,63,49,4,21.0,0
16141,180,88,51,8,28.0,0
16142,0,0,31,2017,,1
16143,185,83,51,5,30.0,0
16144,0,0,53,2017,,0
16145,178,73,55,7,21.0,0
16146,178,73,57,27,49.0,0
16147,0,0,55,5,29.0,1
16148,0,0,36,2017,,1
16149,0,73,51,2017,,0
16150,181,68,36,2017,31.0,0
16151,169,58,40,5,25.0,1
16152,180,63,62,11,,0
16153,0,0,40,7,,0
16154,0,0,55,4,,0
16155,0,0,33,2017,,0
16156,177,68,64,12,,0
16157,172,63,53,17,28.0,0
16158,183,68,66,11,16.0,0
16159,170,73,51,2017,35.0,0
16160,0,0,64,2017,45.0,0
16161,173,73,51,7,,0
16162,189,0,49,6,,0
16163,190,78,57,4,28.0,0
16164,175,68,51,28,51.0,0
16165,170,58,49,22,47.0,0
16166,0,73,51,30,46.0,0
16167,0,0,53,7,,0
16168,165,0,62,6,,0
16169,0,0,51,2017,,0
16170,182,78,59,2017,,0
16171,177,58,66,2017,24.0,0
16172,174,68,51,15,,0
16173,177,68,55,7,38.0,0
16174,0,0,49,2017,,0
16175,172,58,44,7,21.0,0
16176,180,78,40,7,30.0,0
16177,159,53,49,7,30.0,1
16178,0,0,49,2017,,0
16179,177,68,40,4,,0
16180,177,68,53,7,23.0,0
16181,0,0,31,2017,,1
16182,180,63,64,2017,30.0,0
16183,178,73,59,5,,0
16184,0,78,42,6,27.0,0
16185,174,0,57,8,32.0,0
16186,175,78,49,5,32.0,0
16187,166,48,59,9,23.0,0
16188,178,78,36,8,29.0,0
16189,182,78,49,2017,,0
16190,170,78,57,4,21.0,0
16191,168,53,51,7,20.0,0
16192,172,63,49,4,25.0,1
16193,177,78,53,7,20.0,0
16194,170,78,42,9,51.0,0
16195,169,63,53,4,31.0,0
16196,0,0,53,10,,0
16197,178,78,49,5,28.0,0
16198,175,58,51,7,18.0,0
16199,178,73,42,8,31.0,0
16200,180,68,57,2017,35.0,0
16201,174,73,44,9,40.0,0
16202,0,0,44,5,117.0,0
16203,167,63,62,7,27.0,0
16204,162,0,49,11,18.0,1
16205,0,0,44,6,,1
16206,0,0,55,2017,,0
16207,0,0,42,11,,1
16208,184,73,55,11,27.0,0
16209,0,63,59,17,26.0,0
16210,181,0,55,2017,38.0,0
16211,182,68,49,5,,0
16212,0,0,51,2017,,0
16213,160,0,46,6,27.0,1
16214,0,0,40,2017,,0
16215,172,0,49,5,38.0,1
16216,0,63,57,6,,0
16217,176,68,55,10,35.0,0
16218,181,73,57,29,48.0,0
16219,193,93,68,34,37.0,0
16220,170,58,53,11,18.0,1
16221,165,48,51,2017,,1
16222,180,73,55,18,41.0,0
16223,0,0,42,5,,0
16224,0,0,59,2017,,0
16225,180,63,49,2017,,0
16226,163,63,31,5,33.0,1
16227,194,83,49,4,,0
16228,0,0,68,2017,,0
16229,154,48,55,4,30.0,1
16230,162,48,59,5,24.0,1
16231,162,48,55,5,24.0,1
16232,171,58,64,9,24.0,0
16233,152,48,49,3,20.0,1
16234,0,0,55,6,,1
16235,0,0,42,2017,,0
16236,163,53,49,7,31.0,1
16237,0,0,53,2017,,0
16238,0,0,66,2017,18.0,0
16239,0,83,53,2017,31.0,0
16240,175,63,51,8,28.0,0
16241,180,73,51,5,,0
16242,0,0,55,2017,,0
16243,187,0,62,8,,0
16244,178,73,57,7,26.0,0
16245,169,53,62,2017,34.0,1
16246,183,73,49,7,28.0,0
16247,183,68,57,4,23.0,0
16248,0,0,59,2017,,0
16249,0,0,53,2017,,0
16250,0,0,55,2017,,0
16251,0,0,57,11,28.0,0
16252,0,0,51,2017,25.0,1
16253,173,73,49,4,,0
16254,120,0,55,8,23.0,0
16255,0,0,49,4,27.0,1
16256,0,0,49,6,,0
16257,174,0,53,5,,0
16258,0,0,55,2017,,0
16259,179,73,49,2017,30.0,0
16260,180,68,57,8,31.0,0
16261,0,0,59,4,19.0,0
16262,0,0,62,2017,,0
16263,158,48,55,9,35.0,1
16264,198,78,40,2017,26.0,0
16265,180,63,53,1,23.0,0
16266,0,0,55,2017,,0
16267,0,0,36,2017,,0
16268,0,0,49,5,,0
16269,0,0,55,2017,,0
16270,172,58,53,103,21.0,0
16271,180,68,59,5,26.0,0
16272,180,58,51,5,22.0,0
16273,174,0,62,4,21.0,0
16274,0,0,62,7,,0
16275,172,63,44,5,28.0,0
16276,0,0,33,2017,,0
16277,0,0,62,2017,,0
16278,0,0,66,2017,22.0,0
16279,0,0,64,2017,,0
16280,187,68,40,5,,0
16281,166,68,49,2017,41.0,0
16282,0,0,40,3,,0
16283,0,0,40,2017,,0
16284,0,53,57,4,,1
16285,163,63,46,7,32.0,0
16286,0,0,49,2017,,0
16287,179,63,51,2017,45.0,0
16288,188,68,62,7,30.0,0
16289,173,63,62,10,23.0,0
16290,0,73,53,8,,0
16291,175,68,53,15,,0
16292,0,0,55,9,,0
16293,182,63,59,6,23.0,0
16294,0,0,53,2017,,0
16295,0,0,49,2017,,1
16296,0,0,55,2017,,0
16297,185,73,62,8,22.0,0
16298,135,40,40,5,13.0,0
16299,0,0,49,2017,,0
16300,180,68,49,2017,,0
16301,168,63,49,6,35.0,0
16302,182,63,59,8,27.0,0
16303,0,0,55,2017,,0
16304,175,63,53,5,26.0,0
16305,170,58,68,2017,23.0,0
16306,175,63,53,10,27.0,0
16307,186,78,59,8,,0
16308,172,68,57,14,37.0,0
16309,0,0,53,35,39.0,0
16310,0,0,59,5,23.0,0
16311,140,40,59,12,13.0,1
16312,178,63,62,12,32.0,0
16313,0,0,57,2017,,0
16314,175,58,51,5,,1
16315,173,68,40,5,,0
16316,176,0,66,15,33.0,0
16317,176,0,49,22,29.0,0
16318,171,0,49,4,28.0,0
16319,185,78,49,2017,36.0,0
16320,0,0,51,5,,0
16321,173,0,53,20,44.0,0
16322,0,0,46,23,,0
16323,0,0,42,2017,,0
16324,0,0,57,5,,0
16325,183,68,66,9,25.0,0
16326,0,0,49,2017,,0
16327,180,68,55,13,,0
16328,169,58,66,6,18.0,0
16329,0,0,59,2017,,0
16330,175,63,49,12,,0
16331,170,73,44,3,34.0,0
16332,178,63,44,6,,0
16333,160,58,59,14,18.0,1
16334,170,63,38,4,35.0,0
16335,0,0,55,2017,21.0,1
16336,0,0,49,7,,0
16337,188,78,55,14,,0
16338,172,63,53,2017,,0
16339,157,48,49,6,28.0,1
16340,175,68,55,13,27.0,0
16341,0,0,31,2017,,1
16342,178,73,36,4,30.0,0
16343,178,78,38,3,38.0,0
16344,162,58,57,6,26.0,0
16345,173,58,51,6,31.0,0
16346,0,73,59,7,,0
16347,0,0,49,2017,,0
16348,179,63,51,8,,1
16349,0,0,59,2017,,0
16350,183,68,55,8,26.0,0
16351,165,53,55,13,3.0,0
16352,177,78,51,29,48.0,0
16353,186,78,44,4,,0
16354,174,63,46,4,,0
16355,165,58,64,4,18.0,0
16356,0,0,51,5,,0
16357,192,83,62,26,36.0,0
16358,0,0,53,2017,,0
16359,175,68,59,2017,39.0,0
16360,0,0,29,3,,0
16361,0,0,66,5,19.0,0
16362,174,63,55,8,27.0,0
16363,163,53,53,7,33.0,1
16364,175,68,57,7,,0
16365,0,0,59,2017,24.0,1
16366,180,63,53,8,21.0,0
16367,0,0,68,17,23.0,0
16368,179,0,64,4,,0
16369,192,73,51,6,,0
16370,0,0,49,8,,0
16371,185,88,57,5,,0
16372,165,48,55,6,18.0,1
16373,178,78,44,4,,0
16374,173,58,66,16,27.0,0
16375,0,68,53,5,,0
16376,174,73,42,2017,22.0,0
16377,174,63,51,27,42.0,0
16378,184,73,55,7,,0
16379,0,0,51,2017,,0
16380,192,78,49,6,,0
16381,0,0,53,12,23.0,1
16382,157,48,62,12,20.0,1
16383,167,53,29,3,27.0,1
16384,165,63,57,12,32.0,0
16385,0,0,55,6,,0
16386,152,48,51,4,33.0,1
16387,140,40,66,4,12.0,1
